teamName;teamCode;season;split;player_name;FGM;FGA;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;PM2;PA2;PCT2;SC_EF;SH_EF
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Pascal Siakam;6.3;15.3;41.3;0.3;2.7;12.5;4.0;4.3;92.3;6.0;12.7;47.4;1.109;0.42
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Scottie Barnes;6.8;14.0;48.8;0.3;2.2;15.4;2.0;2.7;75.0;6.5;11.8;54.9;1.143;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;O.G. Anunoby;4.5;13.0;34.6;2.3;6.8;33.3;3.3;4.0;81.3;2.3;6.3;36.0;1.115;0.43
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Goran Dragic;4.5;9.5;47.4;1.5;3.5;42.9;2.0;2.0;100.0;3.0;6.0;50.0;1.316;0.55
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Gary Trent Jr.;4.0;13.3;30.1;2.1;6.7;31.9;1.3;2.0;64.3;1.9;6.6;28.3;0.860;0.38
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Chris Boucher;3.3;8.8;37.7;0.7;4.0;16.7;1.8;2.3;78.6;2.7;4.8;55.2;1.038;0.42
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Precious Achiuwa;3.6;7.2;50.0;0.2;1.0;20.0;1.0;2.4;41.7;3.4;6.2;54.8;1.167;0.51
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Tremont Waters;3.0;11.0;27.3;2.0;8.0;25.0;0.0;0.0;0.0;1.0;3.0;33.3;0.727;0.36
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;D.J. Wilson;3.0;4.0;75.0;0.0;0.3;0.0;1.0;1.3;75.0;3.0;3.7;81.8;1.750;0.75
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Juwan Morgan;2.0;3.0;66.7;1.0;2.0;50.0;0.0;0.0;0.0;1.0;1.0;100.0;1.667;0.83
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Yuta Watanabe;1.5;4.1;37.7;0.5;1.7;31.8;1.1;1.6;66.7;1.0;2.4;41.9;1.151;0.44
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Thaddeus Young;2.0;4.5;44.4;0.0;0.5;0.0;0.5;1.5;33.3;2.0;4.0;50.0;1.000;0.44
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Daniel Oturu;1.5;3.0;50.0;0.0;0.5;0.0;1.5;2.5;60.0;1.5;2.5;60.0;1.500;0.50
Toronto Raptors;tor;2021 - 2022 Regular Season;3+ Days Rest;Khem Birch;1.0;2.3;42.9;0.0;0.0;0.0;1.3;2.3;57.1;1.0;2.3;42.9;1.429;0.43
